id,season,episode,scene,line_text,speaker,deleted
582,1,3,3,well i'd recommend it good,Michael,False
583,1,3,3,michael,Jan,False
584,1,3,3,gotta crack things open,Michael,False
585,1,3,3,know whole reason we're this save money need pick provider choose cheapest plan,Jan,False
586,1,3,3,well kind tough assignment um popular decision around old orifice,Michael,False
587,1,3,3,job so,Jan,False
588,1,3,3,well suicide mission know,Michael,False
589,1,3,3,michael maybe mean,Jan,False
590,1,3,3,there there,Michael,False
591,1,3,3,sometimes manager like yourself deliver bad news employees time,Jan,False
592,1,3,3,[scoffs] ever done that,Michael,False
593,1,3,3,i'm right now you,Jan,False
594,1,3,4,last night trading spouses there's seen it,Jim,False
595,1,3,4,no life,Pam,False
596,1,3,4,interesting what's like,Jim,False
597,1,3,4,try sometime,Pam,False
598,1,3,4,wow would watch tv is,Jim,False
599,1,3,4,[laughs] problem,Pam,False
600,1,3,4,jimbo! ha haaaaa ah,Michael,False
601,1,3,5,there's decision needs made i'm unbelievably busy day i'm going let pick health care plan office explain co-workers,Michael,False
602,1,3,5,gosh,Jim,False
603,1,3,5,yeah!,Michael,False
604,1,3,5,great offer thank you really think concentrating sales,Jim,False
605,1,3,5,really,Michael,False
606,1,3,5,yeah think kind task i going do know would great this,Jim,False
607,1,3,6,time michael asks anything tell dwight it,Jim,False
608,1,3,7,yes it i'm man,Dwight,False
609,1,3,8,right now job advance higher company would career uh well career i'd throw front train,Jim,False
610,1,3,9,ok first let's go parameters many people fire,Dwight,False
611,1,3,9,ah none picking health care plan,Michael,False
612,1,3,9,ok we'll table time being two i'll need office think conference room fine,Dwight,False
613,1,3,9,use conference room temporary workspace,Michael,False
614,1,3,9,[to self] yes office [to camera] bigger his,Dwight,False
615,1,3,9,nope cannot use it,Michael,False
616,1,3,9,ok take back workspace,Dwight,False
617,1,3,9,temporary workspace use it,Michael,False
618,1,3,9,thank you,Dwight,False
619,1,3,10,dwight fails strike two good for ah giving second chance succeeds then know one prouder am groomed him made today unless fails we've talked already,Michael,False
620,1,3,11,do job slashed benefits bone saved company money harsh maybe believe coddling people,Dwight,False
621,1,3,11,wild health care wild health care is 'ow hurt leg can't run lion eats i'm dead.' well i'm dead i'm lion dead,Dwight,False
622,1,3,12,"there's dental there's vision there's $1,200 deductible",Stanley,False
623,1,3,13,dunder mifflin pam,Pam,False
624,1,3,13,[on phone] pam michael scott how's tricks,Michael,False
625,1,3,13,you,Pam,False
626,1,3,13,oh office swamped work ears i'm busy busy busy can't step away wanted check see everybody's doing everybody cool there,Michael,False
627,1,3,13,actually people really unhappy um dwight sent around memo people freaking 'cause the,Pam,False
628,1,3,13,pam! whoa whoa i'm sorry i'm sorry i i i gotta go i'm getting call,Michael,False
629,1,3,13,not,Pam,False
630,1,3,13,make call finish work know what uh let anybody office conditions today i'm busy swamped know unreachable incommunicado capisce,Michael,False
631,1,3,13,ok,Pam,False
632,1,3,13,thank you oh gah go again gotta go take this,Michael,False
633,1,3,13,still one calling,Pam,False
634,1,3,14,dwight what,Pam,False
635,1,3,14,uh knock please please knock office,Dwight,False
636,1,3,14,says 'workspace',Jim,False
637,1,3,14,thing,Dwight,False
638,1,3,14,thing write 'workspace',Jim,False
639,1,3,14,knock please sign respect superior,Dwight,False
640,1,3,14,superior,Jim,False
641,1,3,14,oh gee office,Dwight,False
642,1,3,14,thought workspace,Jim,False
643,1,3,14,ok dwight really charge picking health care plan,Pam,False
644,1,3,14,yes decision final,Dwight,False
645,1,3,14,ridiculously awful plan cut everything,Pam,False
646,1,3,14,aww times tough pam deal it,Dwight,False
647,1,3,14,cut to you,Jim,False
648,1,3,14,sure,Dwight,False
649,1,3,14,well that work here want good insurance,Jim,False
650,1,3,14,need it never sick perfect immune system,Dwight,False
651,1,3,14,ok well never sick antibodies,Jim,False
652,1,3,14,need them superior genes i'm schrute superior brain power concentration raise lower cholesterol will,Dwight,False
653,1,3,14,would want raise cholesterol,Pam,False
654,1,3,14,lower it,Dwight,False
655,1,3,15,literally come office,Oscar,False
656,1,3,15,he's got come sometime go bathroom,Kevin,False
657,1,3,15,kevin! that's inappropriate,Angela,False
658,1,3,16,michael talk you,Oscar,False
659,1,3,16,ah uh would love to really busy rain check,Michael,False
660,1,3,16,michael michael please talk memo,Meredith,False
661,1,3,16,ah what memo,Michael,False
662,1,3,16,dwight's health care memo told it,Pam,False
663,1,3,16,good plan,Michael,False
664,1,3,16,great plan saves company fortune,Dwight,False
665,1,3,16,like pay decrease,Oscar,False
666,1,3,16,michael made huge cuts,Pam,False
667,1,3,16,cuts what wow dwight make cuts,Michael,False
668,1,3,16,yeah said,Dwight,False
669,1,3,16,no  no know what said nothing specific busy go find people plan work them ok,Michael,False
670,1,3,16,handle that,Dwight,False
671,1,3,16,ok right feel good right good plus there's good news today end day have you big surprise ok hang there see end day right,Michael,False
672,1,3,17,good,Oscar,False
673,1,3,17,ridiculous talk him,Angela,False
674,1,3,17,that,Oscar,False
675,1,3,17,let walk you pathetic,Angela,False
676,1,3,17,guys talking about,Kevin,False
677,1,3,17,nothing kevin,Angela,False
678,1,3,18,know surprise is hell no! matter point is they're unhappy anymore they're thinking 'wow boss really cares me surprise he's cool i great guy love him i,Michael,False
679,1,3,19,ok everyone gather round step forward brought attention unhappy plan i'd like fill write diseases might want covered i'll see do,Dwight,False
680,1,3,19,ok know dwight can't write diseases that's confidential,Jim,False
681,1,3,19,ok well say write name down i fill out leave anonymous or write disease covered sound fair good i'll office,Dwight,False
682,1,3,19,workspace,Jim,False
683,1,3,20,know what come me going little mission operation surprise,Michael,False
684,1,3,20,going,Pam,False
685,1,3,20,um headed out part busy day know meetings [giggles] find knob,Michael,False
686,1,3,21,so basically want something nice employees atlantic city ok thing send bus right free picks everybody up head there get hotel room comped give pile chips food everything kind all-inclusive free kind weekend,Michael,False
687,1,3,21,know anything like that but um know might want do call casinos directly um maybe,Travel Agent,False
688,1,3,21,yeah yeah yeah did so,Michael,False
689,1,3,22,wait writing write ebola mad cow disease right 'cause i'm suffering both,Jim,False
690,1,3,22,i'm inventing new diseases,Pam,False
691,1,3,22,oh great,Jim,False
692,1,3,22,so let's say teeth turn liquid then drip back throat would call that,Pam,False
693,1,3,22,thought said inventing diseases that's spontaneous dental hydroplosion,Jim,False
694,1,3,22,nice,Pam,False
695,1,3,22,thank you,Jim,False
696,1,3,23,[on cell phone] calling ask little favoroonie friend um trying give troops around little bit boost thinking maybe could take take spin big ride,Michael,False
697,1,3,23,mean elevator takes mineshaft really ride,Man on Phone,False
698,1,3,23,says 300ft drop,Michael,False
699,1,3,23,goes 300 feet earth moves really slowly,Man on Phone,False
700,1,3,23,free fall,Michael,False
701,1,3,23,industrial coal elevator,Man on Phone,False
702,1,3,23,uh right well get mine what got laser tag something,Michael,False
703,1,3,24,ok know surprise is worried no way see thrive this world improv whose line anyway,Michael,False
704,1,3,25,damnit! damnit jim!,Dwight,False
705,1,3,25,right this i'm mad want know punish them,Dwight,False
706,1,3,25,talking about,Jim,False
707,1,3,25,uh someone forged uh medical information felony,Dwight,False
708,1,3,25,ok whoa 'cause pretty intense accusation know they're fake,Jim,False
709,1,3,25,uh leprosy flesh eating bacteria hot-dog fingers government-created killer nanorobot infection,Dwight,False
710,1,3,25,this you,Dwight,False
711,1,3,25,absolutely not,Jim,False
712,1,3,25,yes did,Dwight,False
713,1,3,25,didn't,Jim,False
714,1,3,25,know you fine know what i'll interview every one perpetrator makes known time health care coverage one!,Dwight,False
715,1,3,26,killer nanorobots,Jim,False
716,1,3,26,epidemic,Pam,False
717,1,3,27,problem jim people really suffering medical condition receive care need someone office coming ridiculous stuff [reads paper] 'count choculitis',Dwight,False
718,1,3,27,sounds tough,Jim,False
719,1,3,27,write jim know love count chocula,Dwight,False
720,1,3,27,you,Jim,False
721,1,3,27,think need confess,Dwight,False
722,1,3,27,mmm hmm,Jim,False
723,1,3,27,the fact,Dwight,False
724,1,3,27,yep,Jim,False
725,1,3,27,doing keys,Dwight,False
726,1,3,27,good luck [closes door locks it],Jim,False
727,1,3,27,jim! damnit! no! jim! let out! jim! let [without looking jim throws keys left land shelf next stanley],Dwight,False
728,1,3,27,[looks keys continues talking phone] the light green green,Stanley,False
729,1,3,28,[answering phone] jim halpert,Jim,False
730,1,3,28,let out,Dwight,False
731,1,3,28,this,Jim,False
732,1,3,28,let fired,Dwight,False
733,1,3,28,no can't fire me,Jim,False
734,1,3,28,yes can i'm manager day clean desk,Dwight,False
735,1,3,28,ok hold on i'm getting the ah beep [presses button phone]] jim halpert,Jim,False
736,1,3,28,[on phone] hey jim pam,Pam,False
737,1,3,28,hey pam! you,Jim,False
738,1,3,28,jim! open door!,Dwight,False
739,1,3,28,good you busy,Pam,False
740,1,3,28,i'm ok getting excited weekend though to,Jim,False
741,1,3,28,jim!,Dwight,False
742,1,3,28,um i'm bothering you i,Pam,False
743,1,3,28,no all,Jim,False
744,1,3,28,anything doing,Pam,False
745,1,3,28,nothing do,Jim,False
746,1,3,28,jim!,Dwight,False
747,1,3,28,oh great um no weekend nothing i'm really anything,Pam,False
748,1,3,28,jim!,Dwight,False
749,1,3,28,oh yeah,Jim,False
750,1,3,28,might go mall,Pam,False
751,1,3,28,mall,Jim,False
752,1,3,28,jim!,Dwight,False
753,1,3,28,need new shoes,Pam,False
754,1,3,28,oh interesting kind shoes,Jim,False
755,1,3,29,hello,Jan,False
756,1,3,29,uh hello uh dwight schrute calling jan levenson-gould,Dwight,False
757,1,3,29,jan,Jan,False
758,1,3,29,hi dwight schrute calling acting manager scranton branch listen needed permission fire jim halpert,Dwight,False
759,1,3,29,this,Jan,False
760,1,3,29,dwight schrute,Dwight,False
761,1,3,29,sales,Jan,False
762,1,3,29,well,Dwight,False
763,1,3,29,where's michael scott,Jan,False
764,1,3,29,right now put charge office,Dwight,False
765,1,3,29,dwight listen carefully manager anything understand,Jan,False
766,1,3,29,that's entirely true put charge picking health care plan,Dwight,False
767,1,3,29,really,Jan,False
768,1,3,29,yeah,Dwight,False
769,1,3,29,ok michael gets back tell call immediately,Jan,False
770,1,3,29,call immediately good oh hey listen um since phone um fire jim,Dwight,False
771,1,3,29,no please use cell phone ever again,Jan,False
772,1,3,29,oh cell thought your [dial tone],Dwight,False
773,1,3,30,hey hey everybody ice-cream sandwiches! aaaahh! [laughs] go take one take one good phyllis think fast ya-bome! oh oh see angela angela right waaaaah! oh hey temp take two get health care uh faster metabolism,Michael,False
774,1,3,30,get kind cookies instead the,Ryan,False
775,1,3,30,eat it ok go stanley manly,Michael,False
776,1,3,30,oh thanks,Stanley,False
777,1,3,30,go,Michael,False
778,1,3,30,big surprise it we've pretty horrible day,Stanley,False
779,1,3,30,uh nope nope surprise surprising um expect it will know see it,Michael,False
780,1,3,30,michael michael,Dwight,False
781,1,3,30,[under breath] oh christ,Michael,False
782,1,3,31,tried rational ok happened employees went crazy got help corporate leaves options,Dwight,False
783,1,3,32,i'm going read loud submitted medical conditions hear read please raise hand indicate real raise hand covered,Dwight,False
784,1,3,32,confidentiality,Stanley,False
785,1,3,32,know what forfeited privilege tried treat adults obviously adult here number one inverted penis,Dwight,False
786,1,3,32,could mean vagina do want covered,Meredith,False
787,1,3,32,thought vagina removed hysterectomy,Dwight,False
788,1,3,32,uterus different vagina still vagina,Meredith,False
789,1,3,33,ok great dermatitis thank angela i'll make sure that's covered ok now wrote this hysterical one anal fissures,Dwight,False
790,1,3,33,that's real thing,Kevin,False
791,1,3,33,yeah one it,Dwight,False
792,1,3,33,someone it,Kevin,False
793,1,3,34,think go ,Kevin,False
794,1,3,34,know kevin important want [spots michael blinds] is,Oscar,False
795,1,3,34,doing,Kevin,False
796,1,3,34,know,Oscar,False
797,1,3,35,well,Oscar,False
798,1,3,35,well what could referring anything,Michael,False
799,1,3,35,ok health care plan,Oscar,False
800,1,3,35,put dwight charge that horrible job,Pam,False
801,1,3,35,uh dwight raise benefits,Michael,False
802,1,3,35,certainly not,Dwight,False
803,1,3,35,oh come on! that's horrible! aaah thanks dwight crappy plan ah damn! oh mmm wish time change it jan needs five and time it time it [looks watch] ah five oh oh awful so well ok see guys monday,Michael,False
